iso;country;language;level;type;name;region1;region2;region3;region4;iso2;fips;nuts;hasc;stat
NG;Nigeria;EN;2;Local Government Areas;Ekeremor;Bayelsa;Ekeremor;-;-;NG-BY;NI52;;NG.BY.EK;06002
NG;Nigeria;EN;2;Local Government Areas;Eket;Akwa Ibom;Eket;-;-;NG-AK;NI21;;NG.AK.EK;03003
NG;Nigeria;EN;2;Local Government Areas;Ekiti;Kwara;Ekiti;-;-;NG-KW;NI30;;NG.KW.EK;24004
NG;Nigeria;EN;2;Local Government Areas;Ekiti East;Ekiti;Ekiti East;-;-;NG-EK;NI54;;NG.EK.EE;13003
NG;Nigeria;EN;2;Local Government Areas;Ekiti South-West;Ekiti;Ekiti South-West;-;-;NG-EK;NI54;;NG.EK.ES;13004
NG;Nigeria;EN;2;Local Government Areas;Ekiti West;Ekiti;Ekiti West;-;-;NG-EK;NI54;;NG.EK.EW;13005
NG;Nigeria;EN;2;Local Government Areas;Ekwusigo;Anambra;Ekwusigo;-;-;NG-AN;NI25;;NG.AN.EK;04009
NG;Nigeria;EN;2;Local Government Areas;Eleme;Rivers;Eleme;-;-;NG-RI;NI50;;NG.RI.EL;33009
NG;Nigeria;EN;2;Local Government Areas;Emohua;Rivers;Emohua;-;-;NG-RI;NI50;;NG.RI.EM;33010
NG;Nigeria;EN;2;Local Government Areas;Emure;Ekiti;Emure;-;-;NG-EK;NI54;;NG.EK.EM;13006
NG;Nigeria;EN;2;Local Government Areas;Enugu East;Enugu;Enugu East;-;-;NG-EN;NI47;;NG.EN.EE;14003
NG;Nigeria;EN;2;Local Government Areas;Enugu North;Enugu;Enugu North;-;-;NG-EN;NI47;;NG.EN.EN;14004
NG;Nigeria;EN;2;Local Government Areas;Enugu South;Enugu;Enugu South;-;-;NG-EN;NI47;;NG.EN.ES;14005
NG;Nigeria;EN;2;Local Government Areas;Epe;Lagos;Epe;-;-;NG-LA;NI05;;NG.LA.EP;25007
NG;Nigeria;EN;2;Local Government Areas;Esan Central;Edo;Esan Central;-;-;NG-ED;NI37;;NG.ED.EC;12004
NG;Nigeria;EN;2;Local Government Areas;Esan North-East;Edo;Esan North-East;-;-;NG-ED;NI37;;NG.ED.EN;12003
NG;Nigeria;EN;2;Local Government Areas;Esan South-East;Edo;Esan South-East;-;-;NG-ED;NI37;;NG.ED.ES;12005
NG;Nigeria;EN;2;Local Government Areas;Esan West;Edo;Esan West;-;-;NG-ED;NI37;;NG.ED.EW;12006
NG;Nigeria;EN;2;Local Government Areas;Ese Odo;Ondo;Ese Odo;-;-;NG-ON;NI48;;NG.ON.EO;29007
NG;Nigeria;EN;2;Local Government Areas;Esit Eket;Akwa Ibom;Esit Eket;-;-;NG-AK;NI21;;NG.AK.ES;03004
NG;Nigeria;EN;2;Local Government Areas;Essien Udim;Akwa Ibom;Essien Udim;-;-;NG-AK;NI21;;NG.AK.EU;03005
NG;Nigeria;EN;2;Local Government Areas;Etche;Rivers;Etche;-;-;NG-RI;NI50;;NG.RI.ET;33011
NG;Nigeria;EN;2;Local Government Areas;Ethiope East;Delta;Ethiope East;-;-;NG-DE;NI36;;NG.DE.EE;10005
NG;Nigeria;EN;2;Local Government Areas;Ethiope West;Delta;Ethiope West;-;-;NG-DE;NI36;;NG.DE.EW;10006
NG;Nigeria;EN;2;Local Government Areas;Etim Ekpo;Akwa Ibom;Etim Ekpo;-;-;NG-AK;NI21;;NG.AK.EP;03006
NG;Nigeria;EN;2;Local Government Areas;Etinan;Akwa Ibom;Etinan;-;-;NG-AK;NI21;;NG.AK.ET;03007
NG;Nigeria;EN;2;Local Government Areas;Eti Osa;Lagos;Eti Osa;-;-;NG-LA;NI05;;NG.LA.EO;25008
NG;Nigeria;EN;2;Local Government Areas;Etsako Central;Edo;Etsako Central;-;-;NG-ED;NI37;;NG.ED.ET;12007
NG;Nigeria;EN;2;Local Government Areas;Etsako East;Edo;Etsako East;-;-;NG-ED;NI37;;NG.ED.EK;12008
NG;Nigeria;EN;2;Local Government Areas;Etsako West;Edo;Etsako West;-;-;NG-ED;NI37;;NG.ED.EO;12009
NG;Nigeria;EN;2;Local Government Areas;Etung;Cross River;Etung;-;-;NG-CR;NI22;;NG.CR.ET;09010
NG;Nigeria;EN;2;Local Government Areas;Ewekoro;Ogun;Ewekoro;-;-;NG-OG;NI16;;NG.OG.EW;28006
NG;Nigeria;EN;2;Local Government Areas;Ezeagu;Enugu;Ezeagu;-;-;NG-EN;NI47;;NG.EN.EZ;14006
NG;Nigeria;EN;2;Local Government Areas;Ezinihitte-Mbaise;Imo;Ezinihitte-Mbaise;-;-;NG-IM;NI28;;NG.IM.EZ;17004
NG;Nigeria;EN;2;Local Government Areas;Ezza North;Ebonyi;Ezza North;-;-;NG-EB;NI53;;NG.EB.EN;11005
NG;Nigeria;EN;2;Local Government Areas;Ezza South;Ebonyi;Ezza South;-;-;NG-EB;NI53;;NG.EB.ES;11006
NG;Nigeria;EN;2;Local Government Areas;Fagge;Kano;Fagge;-;-;NG-KN;NI29;;NG.KN.FA;20030
NG;Nigeria;EN;2;Local Government Areas;Fakai;Kebbi;Fakai;-;-;NG-KE;NI40;;NG.KE.FA;509
NG;Nigeria;EN;2;Local Government Areas;Faskari;Katsina;Faskari;-;-;NG-KT;NI24;;NG.KT.FA;413
NG;Nigeria;EN;2;Local Government Areas;Fika;Yobe;Fika;-;-;NG-YO;NI44;;NG.YO.FI;704
NG;Nigeria;EN;2;Local Government Areas;Fufore;Adamawa;Fufore;-;-;NG-AD;NI35;;NG.AD.FU;02002
NG;Nigeria;EN;2;Local Government Areas;Funakaye;Gombe;Funakaye;-;-;NG-GO;NI55;;NG.GO.FU;16005
NG;Nigeria;EN;2;Local Government Areas;Fune;Yobe;Fune;-;-;NG-YO;NI44;;NG.YO.FU;705
NG;Nigeria;EN;2;Local Government Areas;Funtua;Katsina;Funtua;-;-;NG-KT;NI24;;NG.KT.FU;414
NG;Nigeria;EN;2;Local Government Areas;Gabasawa;Kano;Gabasawa;-;-;NG-KN;NI29;;NG.KN.GB;20016
NG;Nigeria;EN;2;Local Government Areas;Gada;Sokoto;Gada;-;-;NG-SO;NI51;;NG.SO.GA;604
NG;Nigeria;EN;2;Local Government Areas;Gagarawa;Jigawa;Gagarawa;-;-;NG-JI;NI39;;NG.JI.GG;18016
NG;Nigeria;EN;2;Local Government Areas;Gamawa;Bauchi;Gamawa;-;-;NG-BA;NI46;;NG.BA.GM;05007
NG;Nigeria;EN;2;Local Government Areas;Ganjuwa;Bauchi;Ganjuwa;-;-;NG-BA;NI46;;NG.BA.GN;05008
NG;Nigeria;EN;2;Local Government Areas;Ganye;Adamawa;Ganye;-;-;NG-AD;NI35;;NG.AD.GA;02003
NG;Nigeria;EN;2;Local Government Areas;Garki;Jigawa;Garki;-;-;NG-JI;NI39;;NG.JI.GK;18024
NG;Nigeria;EN;2;Local Government Areas;Garko;Kano;Garko;-;-;NG-KN;NI29;;NG.KN.GK;20006
NG;Nigeria;EN;2;Local Government Areas;Garun Mallam;Kano;Garun Mallam;-;-;NG-KN;NI29;;NG.KN.GM;20003
NG;Nigeria;EN;2;Local Government Areas;Gashaka;Taraba;Gashaka;-;-;NG-TA;NI43;;NG.TA.GK;35004
NG;Nigeria;EN;2;Local Government Areas;Gassol;Taraba;Gassol;-;-;NG-TA;NI43;;NG.TA.GS;35005
NG;Nigeria;EN;2;Local Government Areas;Gaya;Kano;Gaya;-;-;NG-KN;NI29;;NG.KN.GY;20007
NG;Nigeria;EN;2;Local Government Areas;Gayuk;Adamawa;Gayuk;-;-;NG-AD;NI35;;NG.AD.GU;02006
NG;Nigeria;EN;2;Local Government Areas;Gbako;Niger;Gbako;-;-;NG-NI;NI31;;NG.NI.GB;27008
NG;Nigeria;EN;2;Local Government Areas;Gboko;Benue;Gboko;-;-;NG-BE;NI26;;NG.BE.GB;07005
NG;Nigeria;EN;2;Local Government Areas;Gbonyin (Aiyekire);Ekiti;Gbonyin (Aiyekire);-;-;NG-EK;NI54;;NG.EK.AI;13007
NG;Nigeria;EN;2;Local Government Areas;Geidam;Yobe;Geidam;-;-;NG-YO;NI44;;NG.YO.GE;706
NG;Nigeria;EN;2;Local Government Areas;Gezawa;Kano;Gezawa;-;-;NG-KN;NI29;;NG.KN.GE;20010
NG;Nigeria;EN;2;Local Government Areas;Giade;Bauchi;Giade;-;-;NG-BA;NI46;;NG.BA.GI;05009
NG;Nigeria;EN;2;Local Government Areas;Girei;Adamawa;Girei;-;-;NG-AD;NI35;;NG.AD.GI;02004
NG;Nigeria;EN;2;Local Government Areas;Giwa;Kaduna;Giwa;-;-;NG-KD;NI23;;NG.KD.GI;19003
NG;Nigeria;EN;2;Local Government Areas;Gokana;Rivers;Gokana;-;-;NG-RI;NI50;;NG.RI.GO;33012
NG;Nigeria;EN;2;Local Government Areas;Gombe;Gombe;Gombe;-;-;NG-GO;NI55;;NG.GO.GO;16006
NG;Nigeria;EN;2;Local Government Areas;Gombi;Adamawa;Gombi;-;-;NG-AD;NI35;;NG.AD.GO;02005
NG;Nigeria;EN;2;Local Government Areas;Goronyo;Sokoto;Goronyo;-;-;NG-SO;NI51;;NG.SO.GO;605
NG;Nigeria;EN;2;Local Government Areas;Gubio;Borno;Gubio;-;-;NG-BO;NI27;;NG.BO.GB;109
NG;Nigeria;EN;2;Local Government Areas;Gudu;Sokoto;Gudu;-;-;NG-SO;NI51;;NG.SO.GU;606
NG;Nigeria;EN;2;Local Government Areas;Gujba;Yobe;Gujba;-;-;NG-YO;NI44;;NG.YO.GJ;707
NG;Nigeria;EN;2;Local Government Areas;Gulani;Yobe;Gulani;-;-;NG-YO;NI44;;NG.YO.GL;708
NG;Nigeria;EN;2;Local Government Areas;Guma;Benue;Guma;-;-;NG-BE;NI26;;NG.BE.GU;07006
NG;Nigeria;EN;2;Local Government Areas;Gumel;Jigawa;Gumel;-;-;NG-JI;NI39;;NG.JI.GL;18006
NG;Nigeria;EN;2;Local Government Areas;Gummi;Zamfara;Gummi;-;-;NG-ZA;NI57;;NG.ZA.GM;806
NG;Nigeria;EN;2;Local Government Areas;Gurara;Niger;Gurara;-;-;NG-NI;NI31;;NG.NI.GU;27009
NG;Nigeria;EN;2;Local Government Areas;Guri;Jigawa;Guri;-;-;NG-JI;NI39;;NG.JI.GU;18005
NG;Nigeria;EN;2;Local Government Areas;Gusau;Zamfara;Gusau;-;-;NG-ZA;NI57;;NG.ZA.GS;807
NG;Nigeria;EN;2;Local Government Areas;Guzamala;Borno;Guzamala;-;-;NG-BO;NI27;;NG.BO.GM;110
NG;Nigeria;EN;2;Local Government Areas;Gwadabawa;Sokoto;Gwadabawa;-;-;NG-SO;NI51;;NG.SO.GW;607
NG;Nigeria;EN;2;Local Government Areas;Gwagwalada;Abuja (FCT);Gwagwalada;-;-;NG-FC;NI11;;NG.FC.GW;15003
NG;Nigeria;EN;2;Local Government Areas;Gwale;Kano;Gwale;-;-;NG-KN;NI29;;NG.KN.GL;20012
NG;Nigeria;EN;2;Local Government Areas;Gwandu;Kebbi;Gwandu;-;-;NG-KE;NI40;;NG.KE.GW;510
NG;Nigeria;EN;2;Local Government Areas;Gwaram;Jigawa;Gwaram;-;-;NG-JI;NI39;;NG.JI.GM;18008
NG;Nigeria;EN;2;Local Government Areas;Gwarzo;Kano;Gwarzo;-;-;NG-KN;NI29;;NG.KN.GW;20017
NG;Nigeria;EN;2;Local Government Areas;Gwer East;Benue;Gwer East;-;-;NG-BE;NI26;;NG.BE.GE;07007
NG;Nigeria;EN;2;Local Government Areas;Gwer West;Benue;Gwer West;-;-;NG-BE;NI26;;NG.BE.GW;07008
NG;Nigeria;EN;2;Local Government Areas;Gwiwa;Jigawa;Gwiwa;-;-;NG-JI;NI39;;NG.JI.GW;18009
NG;Nigeria;EN;2;Local Government Areas;Gwoza;Borno;Gwoza;-;-;NG-BO;NI27;;NG.BO.GW;111
NG;Nigeria;EN;2;Local Government Areas;Hadejia;Jigawa;Hadejia;-;-;NG-JI;NI39;;NG.JI.HA;18011
NG;Nigeria;EN;2;Local Government Areas;Hawul;Borno;Hawul;-;-;NG-BO;NI27;;NG.BO.HA;112
NG;Nigeria;EN;2;Local Government Areas;Hong;Adamawa;Hong;-;-;NG-AD;NI35;;NG.AD.HO;02007
NG;Nigeria;EN;2;Local Government Areas;Ibadan North;Oyo;Ibadan North;-;-;NG-OY;NI32;;NG.OY.IB;31006
NG;Nigeria;EN;2;Local Government Areas;Ibadan North-East;Oyo;Ibadan North-East;-;-;NG-OY;NI32;;NG.OY.IN;31007
NG;Nigeria;EN;2;Local Government Areas;Ibadan North-West;Oyo;Ibadan North-West;-;-;NG-OY;NI32;;NG.OY.IW;31008
NG;Nigeria;EN;2;Local Government Areas;Ibadan South-East;Oyo;Ibadan South-East;-;-;NG-OY;NI32;;NG.OY.IE;31009
NG;Nigeria;EN;2;Local Government Areas;Ibadan South-West;Oyo;Ibadan South-West;-;-;NG-OY;NI32;;NG.OY.IS;31010
NG;Nigeria;EN;2;Local Government Areas;Ibaji;Kogi;Ibaji;-;-;NG-KO;NI41;;NG.KO.IB;23006
NG;Nigeria;EN;2;Local Government Areas;Ibarapa Central;Oyo;Ibarapa Central;-;-;NG-OY;NI32;;NG.OY.IC;31011
NG;Nigeria;EN;2;Local Government Areas;Ibarapa East;Oyo;Ibarapa East;-;-;NG-OY;NI32;;NG.OY.IA;31012
NG;Nigeria;EN;2;Local Government Areas;Ibarapa North;Oyo;Ibarapa North;-;-;NG-OY;NI32;;NG.OY.IP;31013
NG;Nigeria;EN;2;Local Government Areas;Ibeju-Lekki;Lagos;Ibeju-Lekki;-;-;NG-LA;NI05;;NG.LA.IL;25009
NG;Nigeria;EN;2;Local Government Areas;Ibeno;Akwa Ibom;Ibeno;-;-;NG-AK;NI21;;NG.AK.IB;03008
NG;Nigeria;EN;2;Local Government Areas;Ibesikpo Asutan;Akwa Ibom;Ibesikpo Asutan;-;-;NG-AK;NI21;;NG.AK.IP;03009
NG;Nigeria;EN;2;Local Government Areas;Ibi;Taraba;Ibi;-;-;NG-TA;NI43;;NG.TA.IB;35006
NG;Nigeria;EN;2;Local Government Areas;Ibiono-Ibom;Akwa Ibom;Ibiono-Ibom;-;-;NG-AK;NI21;;NG.AK.II;03010
NG;Nigeria;EN;2;Local Government Areas;Idah;Kogi;Idah;-;-;NG-KO;NI41;;NG.KO.ID;23007
NG;Nigeria;EN;2;Local Government Areas;Idanre;Ondo;Idanre;-;-;NG-ON;NI48;;NG.ON.ID;29008
NG;Nigeria;EN;2;Local Government Areas;Ideato North;Imo;Ideato North;-;-;NG-IM;NI28;;NG.IM.IN;17005
NG;Nigeria;EN;2;Local Government Areas;Ideato South;Imo;Ideato South;-;-;NG-IM;NI28;;NG.IM.ID;17006
NG;Nigeria;EN;2;Local Government Areas;Idemili North;Anambra;Idemili North;-;-;NG-AN;NI25;;NG.AN.IN;04010
NG;Nigeria;EN;2;Local Government Areas;Idemili South;Anambra;Idemili South;-;-;NG-AN;NI25;;NG.AN.IS;04011
NG;Nigeria;EN;2;Local Government Areas;Ido;Oyo;Ido;-;-;NG-OY;NI32;;NG.OY.ID;31014
NG;Nigeria;EN;2;Local Government Areas;Ido-Osi;Ekiti;Ido-Osi;-;-;NG-EK;NI54;;NG.EK.ID;13008
NG;Nigeria;EN;2;Local Government Areas;Ifako-Ijaiye;Lagos;Ifako-Ijaiye;-;-;NG-LA;NI05;;NG.LA.II;25010
NG;Nigeria;EN;2;Local Government Areas;Ife Central;Osun;Ife Central;-;-;NG-OS;NI42;;NG.OS.IC;30011
NG;Nigeria;EN;2;Local Government Areas;Ifedayo;Osun;Ifedayo;-;-;NG-OS;NI42;;NG.OS.IF;30015
NG;Nigeria;EN;2;Local Government Areas;Ifedore;Ondo;Ifedore;-;-;NG-ON;NI48;;NG.ON.IF;29009
NG;Nigeria;EN;2;Local Government Areas;Ife East;Osun;Ife East;-;-;NG-OS;NI42;;NG.OS.IE;30012
NG;Nigeria;EN;2;Local Government Areas;Ifelodun;Kwara;Ifelodun;-;-;NG-KW;NI30;;NG.KW.IF;24005
NG;Nigeria;EN;2;Local Government Areas;Ifelodun;Osun;Ifelodun;-;-;NG-OS;NI42;;NG.OS.ID;30016
NG;Nigeria;EN;2;Local Government Areas;Ife North;Osun;Ife North;-;-;NG-OS;NI42;;NG.OS.IN;30013
NG;Nigeria;EN;2;Local Government Areas;Ife South;Osun;Ife South;-;-;NG-OS;NI42;;NG.OS.IS;30014
NG;Nigeria;EN;2;Local Government Areas;Ifo;Ogun;Ifo;-;-;NG-OG;NI16;;NG.OG.IF;28007
NG;Nigeria;EN;2;Local Government Areas;Igabi;Kaduna;Igabi;-;-;NG-KD;NI23;;NG.KD.IG;19004
NG;Nigeria;EN;2;Local Government Areas;Igalamela Odolu;Kogi;Igalamela Odolu;-;-;NG-KO;NI41;;NG.KO.IO;23008
NG;Nigeria;EN;2;Local Government Areas;Igbo Etiti;Enugu;Igbo Etiti;-;-;NG-EN;NI47;;NG.EN.IE;14007
NG;Nigeria;EN;2;Local Government Areas;Igbo Eze North;Enugu;Igbo Eze North;-;-;NG-EN;NI47;;NG.EN.IN;14008
NG;Nigeria;EN;2;Local Government Areas;Igbo Eze South;Enugu;Igbo Eze South;-;-;NG-EN;NI47;;NG.EN.IS;14009
NG;Nigeria;EN;2;Local Government Areas;Igueben;Edo;Igueben;-;-;NG-ED;NI37;;NG.ED.IG;12010
NG;Nigeria;EN;2;Local Government Areas;Ihiala;Anambra;Ihiala;-;-;NG-AN;NI25;;NG.AN.IH;04012
NG;Nigeria;EN;2;Local Government Areas;Ihitte/Uboma;Imo;Ihitte/Uboma;-;-;NG-IM;NI28;;NG.IM.IU;17007
NG;Nigeria;EN;2;Local Government Areas;Ijebu East;Ogun;Ijebu East;-;-;NG-OG;NI16;;NG.OG.IE;28008
NG;Nigeria;EN;2;Local Government Areas;Ijebu North;Ogun;Ijebu North;-;-;NG-OG;NI16;;NG.OG.IJ;28009
NG;Nigeria;EN;2;Local Government Areas;Ijebu North East;Ogun;Ijebu North East;-;-;NG-OG;NI16;;NG.OG.IN;28010
NG;Nigeria;EN;2;Local Government Areas;Ijebu Ode;Ogun;Ijebu Ode;-;-;NG-OG;NI16;;NG.OG.IO;28011
NG;Nigeria;EN;2;Local Government Areas;Ijero;Ekiti;Ijero;-;-;NG-EK;NI54;;NG.EK.IJ;13009
NG;Nigeria;EN;2;Local Government Areas;Ijumu;Kogi;Ijumu;-;-;NG-KO;NI41;;NG.KO.IJ;23009
NG;Nigeria;EN;2;Local Government Areas;Ika;Akwa Ibom;Ika;-;-;NG-AK;NI21;;NG.AK.IK;03011
NG;Nigeria;EN;2;Local Government Areas;Ika North East;Delta;Ika North East;-;-;NG-DE;NI36;;NG.DE.IE;10007
NG;Nigeria;EN;2;Local Government Areas;Ikara;Kaduna;Ikara;-;-;NG-KD;NI23;;NG.KD.IK;19005
NG;Nigeria;EN;2;Local Government Areas;Ika South;Delta;Ika South;-;-;NG-DE;NI36;;NG.DE.IK;10008
NG;Nigeria;EN;2;Local Government Areas;Ikeduru;Imo;Ikeduru;-;-;NG-IM;NI28;;NG.IM.IK;17008
NG;Nigeria;EN;2;Local Government Areas;Ikeja;Lagos;Ikeja;-;-;NG-LA;NI05;;NG.LA.IJ;25011
NG;Nigeria;EN;2;Local Government Areas;Ikenne;Ogun;Ikenne;-;-;NG-OG;NI16;;NG.OG.IK;28012
NG;Nigeria;EN;2;Local Government Areas;Ikere;Ekiti;Ikere;-;-;NG-EK;NI54;;NG.EK.IR;13010
NG;Nigeria;EN;2;Local Government Areas;Ikole;Ekiti;Ikole;-;-;NG-EK;NI54;;NG.EK.IK;13011
NG;Nigeria;EN;2;Local Government Areas;Ikom;Cross River;Ikom;-;-;NG-CR;NI22;;NG.CR.IK;09011
NG;Nigeria;EN;2;Local Government Areas;Ikono;Akwa Ibom;Ikono;-;-;NG-AK;NI21;;NG.AK.IO;03012
NG;Nigeria;EN;2;Local Government Areas;Ikorodu;Lagos;Ikorodu;-;-;NG-LA;NI05;;NG.LA.ID;25012
NG;Nigeria;EN;2;Local Government Areas;Ikot Abasi;Akwa Ibom;Ikot Abasi;-;-;NG-AK;NI21;;NG.AK.IA;03013
NG;Nigeria;EN;2;Local Government Areas;Ikot Ekpene;Akwa Ibom;Ikot Ekpene;-;-;NG-AK;NI21;;NG.AK.IE;03014
NG;Nigeria;EN;2;Local Government Areas;Ikpoba Okha;Edo;Ikpoba Okha;-;-;NG-ED;NI37;;NG.ED.IO;12011
NG;Nigeria;EN;2;Local Government Areas;Ikwerre;Rivers;Ikwerre;-;-;NG-RI;NI50;;NG.RI.IK;33013
NG;Nigeria;EN;2;Local Government Areas;Ikwo;Ebonyi;Ikwo;-;-;NG-EB;NI53;;NG.EB.IK;11007
NG;Nigeria;EN;2;Local Government Areas;Ikwuano;Abia;Ikwuano;-;-;NG-AB;NI45;;NG.AB.IK;01005
NG;Nigeria;EN;2;Local Government Areas;Ila;Osun;Ila;-;-;NG-OS;NI42;;NG.OS.IL;30017
NG;Nigeria;EN;2;Local Government Areas;Ilaje;Ondo;Ilaje;-;-;NG-ON;NI48;;NG.ON.IL;29010
NG;Nigeria;EN;2;Local Government Areas;Ilejemeje;Ekiti;Ilejemeje;-;-;NG-EK;NI54;;NG.EK.IL;13012
NG;Nigeria;EN;2;Local Government Areas;Ile Oluji/Okeigbo;Ondo;Ile Oluji/Okeigbo;-;-;NG-ON;NI48;;NG.ON.IO;29011
NG;Nigeria;EN;2;Local Government Areas;Ilesa East;Osun;Ilesa East;-;-;NG-OS;NI42;;NG.OS.IH;30018
NG;Nigeria;EN;2;Local Government Areas;Ilesa West;Osun;Ilesa West;-;-;NG-OS;NI42;;NG.OS.IW;30019
NG;Nigeria;EN;2;Local Government Areas;Illela;Sokoto;Illela;-;-;NG-SO;NI51;;NG.SO.IL;608
NG;Nigeria;EN;2;Local Government Areas;Ilorin East;Kwara;Ilorin East;-;-;NG-KW;NI30;;NG.KW.IE;24006
NG;Nigeria;EN;2;Local Government Areas;Ilorin South;Kwara;Ilorin South;-;-;NG-KW;NI30;;NG.KW.IS;24007
NG;Nigeria;EN;2;Local Government Areas;Ilorin West;Kwara;Ilorin West;-;-;NG-KW;NI30;;NG.KW.IW;24008
NG;Nigeria;EN;2;Local Government Areas;Imeko Afon;Ogun;Imeko Afon;-;-;NG-OG;NI16;;NG.OG.IA;28013
NG;Nigeria;EN;2;Local Government Areas;Ingawa;Katsina;Ingawa;-;-;NG-KT;NI24;;NG.KT.IN;415
NG;Nigeria;EN;2;Local Government Areas;Ini;Akwa Ibom;Ini;-;-;NG-AK;NI21;;NG.AK.IN;03015
NG;Nigeria;EN;2;Local Government Areas;Ipokia;Ogun;Ipokia;-;-;NG-OG;NI16;;NG.OG.IP;28014
NG;Nigeria;EN;2;Local Government Areas;Irele;Ondo;Irele;-;-;NG-ON;NI48;;NG.ON.IR;29012
NG;Nigeria;EN;2;Local Government Areas;Irepo;Oyo;Irepo;-;-;NG-OY;NI32;;NG.OY.IR;31015
NG;Nigeria;EN;2;Local Government Areas;Irepodun;Osun;Irepodun;-;-;NG-OS;NI42;;NG.OS.IP;30020
NG;Nigeria;EN;2;Local Government Areas;Irepodun;Kwara;Irepodun;-;-;NG-KW;NI30;;NG.KW.IR;24009
NG;Nigeria;EN;2;Local Government Areas;Irepodun/Ifelodun;Ekiti;Irepodun/Ifelodun;-;-;NG-EK;NI54;;NG.EK.II;13013
NG;Nigeria;EN;2;Local Government Areas;Irewole;Osun;Irewole;-;-;NG-OS;NI42;;NG.OS.IR;30021
NG;Nigeria;EN;2;Local Government Areas;Isa;Sokoto;Isa;-;-;NG-SO;NI51;;NG.SO.IS;609
NG;Nigeria;EN;2;Local Government Areas;Ise/Orun;Ekiti;Ise/Orun;-;-;NG-EK;NI54;;NG.EK.IO;13014
NG;Nigeria;EN;2;Local Government Areas;Iseyin;Oyo;Iseyin;-;-;NG-OY;NI32;;NG.OY.IY;31016
NG;Nigeria;EN;2;Local Government Areas;Ishielu;Ebonyi;Ishielu;-;-;NG-EB;NI53;;NG.EB.IS;11008
NG;Nigeria;EN;2;Local Government Areas;Isiala Mbano;Imo;Isiala Mbano;-;-;NG-IM;NI28;;NG.IM.IM;17009
NG;Nigeria;EN;2;Local Government Areas;Isiala Ngwa North;Abia;Isiala Ngwa North;-;-;NG-AB;NI45;;NG.AB.IN;01006
NG;Nigeria;EN;2;Local Government Areas;Isiala Ngwa South;Abia;Isiala Ngwa South;-;-;NG-AB;NI45;;NG.AB.IS;01007
NG;Nigeria;EN;2;Local Government Areas;Isin;Kwara;Isin;-;-;NG-KW;NI30;;NG.KW.IN;24010
NG;Nigeria;EN;2;Local Government Areas;Isi Uzo;Enugu;Isi Uzo;-;-;NG-EN;NI47;;NG.EN.IU;14010
NG;Nigeria;EN;2;Local Government Areas;Isokan;Osun;Isokan;-;-;NG-OS;NI42;;NG.OS.IK;30022
NG;Nigeria;EN;2;Local Government Areas;Isoko North;Delta;Isoko North;-;-;NG-DE;NI36;;NG.DE.IN;10009
NG;Nigeria;EN;2;Local Government Areas;Isoko South;Delta;Isoko South;-;-;NG-DE;NI36;;NG.DE.IS;10010
NG;Nigeria;EN;2;Local Government Areas;Isu;Imo;Isu;-;-;NG-IM;NI28;;NG.IM.IS;17010
NG;Nigeria;EN;2;Local Government Areas;Isuikwuato;Abia;Isuikwuato;-;-;NG-AB;NI45;;NG.AB.IT;01008
NG;Nigeria;EN;2;Local Government Areas;Itas/Gadau;Bauchi;Itas/Gadau;-;-;NG-BA;NI46;;NG.BA.IG;05010
NG;Nigeria;EN;2;Local Government Areas;Itesiwaju;Oyo;Itesiwaju;-;-;NG-OY;NI32;;NG.OY.IT;31017
NG;Nigeria;EN;2;Local Government Areas;Itu;Akwa Ibom;Itu;-;-;NG-AK;NI21;;NG.AK.IT;03016
NG;Nigeria;EN;2;Local Government Areas;Ivo;Ebonyi;Ivo;-;-;NG-EB;NI53;;NG.EB.IV;11009
NG;Nigeria;EN;2;Local Government Areas;Iwajowa;Oyo;Iwajowa;-;-;NG-OY;NI32;;NG.OY.IJ;31018
NG;Nigeria;EN;2;Local Government Areas;Iwo;Osun;Iwo;-;-;NG-OS;NI42;;NG.OS.IO;30023
NG;Nigeria;EN;2;Local Government Areas;Izzi;Ebonyi;Izzi;-;-;NG-EB;NI53;;NG.EB.IZ;11010
NG;Nigeria;EN;2;Local Government Areas;Jaba;Kaduna;Jaba;-;-;NG-KD;NI23;;NG.KD.JA;19006
NG;Nigeria;EN;2;Local Government Areas;Jada;Adamawa;Jada;-;-;NG-AD;NI35;;NG.AD.JA;02008
NG;Nigeria;EN;2;Local Government Areas;Jahun;Jigawa;Jahun;-;-;NG-JI;NI39;;NG.JI.JA;18026
NG;Nigeria;EN;2;Local Government Areas;Jakusko;Yobe;Jakusko;-;-;NG-YO;NI44;;NG.YO.JA;709
NG;Nigeria;EN;2;Local Government Areas;Jalingo;Taraba;Jalingo;-;-;NG-TA;NI43;;NG.TA.JA;35007
NG;Nigeria;EN;2;Local Government Areas;Jama'are;Bauchi;Jama'are;-;-;NG-BA;NI46;;NG.BA.JA;05011
NG;Nigeria;EN;2;Local Government Areas;Jega;Kebbi;Jega;-;-;NG-KE;NI40;;NG.KE.JE;511
NG;Nigeria;EN;2;Local Government Areas;Jema'a;Kaduna;Jema'a;-;-;NG-KD;NI23;;NG.KD.JE;19007
NG;Nigeria;EN;2;Local Government Areas;Jere;Borno;Jere;-;-;NG-BO;NI27;;NG.BO.JE;113
NG;Nigeria;EN;2;Local Government Areas;Jibia;Katsina;Jibia;-;-;NG-KT;NI24;;NG.KT.JI;416
